countries,Livestock_prior,Waste_prior,Oil-Gas_prior,Rice_prior,Coal_prior,Reservoirs_prior,Other_prior,BiomassBurn_prior,Wetlands_prior,Termites_prior,Seeps_prior,AnthroTotal_prior,Total_prior,Livestock_post,Waste_post,Oil-Gas_post,Rice_post,Coal_post,Reservoirs_post,Other_post,BiomassBurn_post,Wetlands_post,Termites_post,Seeps_post,AnthroTotal_post,Total_post,Livestock_post_min,Waste_post_min,Oil-Gas_post_min,Rice_post_min,Coal_post_min,Reservoirs_post_min,Other_post_min,BiomassBurn_post_min,Wetlands_post_min,Termites_post_min,Seeps_post_min,AnthroTotal_post_min,Total_post_min,Livestock_post_max,Waste_post_max,Oil-Gas_post_max,Rice_post_max,Coal_post_max,Reservoirs_post_max,Other_post_max,BiomassBurn_post_max,Wetlands_post_max,Termites_post_max,Seeps_post_max,AnthroTotal_post_max,Total_post_max,sensitivity
Djibouti,0.010882405983084872,0.007728761568206757,4.260944241991829e-08,0.0,0.0,0.0,0.002310697452996508,1.1343882979532531e-05,0.0005234911256117991,0.0025369569057392873,0.0011825775862612379,0.020921907613730556,0.025176277114322416,0.13354370820787495,0.09482305417229099,5.22882803147617e-07,0.0,0.0,0.0,0.028299823204322547,0.0001392067343304111,0.006424034008359684,0.02814674427371882,0.014512029449950377,0.2566671084672916,0.30588912293365095,0.11981054838490211,0.08507178864787227,4.6911139601301395e-07,0.0,0.0,0.0,0.025389570072652214,0.0001248912090492214,0.005763409206720291,0.025252233234639168,0.013019663973011308,0.23027237621682262,0.2744325738402426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203982871025798
Dominican Republic,0.2029799560366893,0.20559497405480615,0.0019244430904177866,0.018436822554270482,0.0,0.0005576504382848108,0.011191261630969049,0.00068173033233564,0.03995523603703942,0.00878298374223587,0.0005005537291189095,0.4406851078054376,0.49060561164616745,0.23189144843360773,0.26155226220252814,0.0024489749769730502,0.022238293130891696,0.0,0.0006069196577412361,0.013890320084560386,0.0008347663127191234,0.051869807690559835,0.004124324115943052,0.0005366036966759784,0.5326282184863023,0.5899937203022003,0.02042336123737748,0.03805469007605494,0.00035668569880571016,0.00261994092441295,0.0,4.7043831636178735e-05,0.0017838592008325837,0.00010498753645221649,0.008073165617147222,0.00031884133596336807,2.0453243636218976e-05,0.06327501609400538,0.0665763537306846,0.004296462595704709,0.01139893975341666,0.00010716853295937448,0.0007155947346783702,0.0,3.6201673033549493e-06,0.0005798310406367815,3.001996005150948e-05,0.0024740664060680026,0.005063560848692078,7.539343815046186e-06,0.01710161682469913,0.019762680119282505,0.6811827479533152
Ecuador,0.3924543479217395,0.09366529008865154,0.03614208693015686,0.017289580231442097,0.0,0.003174546820926453,0.012285231891605212,0.002121333629944565,1.1932637682712641,0.037327848446969944,0.0043389294296170755,0.5550110838845217,1.7920629636623173,0.5453685930496295,0.1171541175469539,0.034108955902716516,0.02903706086731505,0.0,0.003317118439031338,0.017237882797046807,0.002944819440457711,1.1923510471541992,0.036892232394378145,0.004462966241578059,0.7462237286026933,1.9828747938333062,0.13423065091321357,0.020941439470801126,0.0012773649503485043,0.010272290858466138,0.0,0.00019899939553677786,0.004420119290242703,0.000741763541774452,0.0965110750098086,0.007894429350394087,0.00028357434350339324,0.170695743319228,0.27612658556470837,0.36428348082108375,0.025965451098255016,0.0038564933834854334,0.034671700114636085,0.0,0.0006660359943661473,0.008408789209595004,0.0012387104282115774,0.207434348919056,0.015853039365533297,0.0004907478499646773,0.4318530568976843,0.5614575238815827,0.2642155280426203
Egypt,0.30057284212609636,1.1869400519354554,0.4189793505372594,0.4587147939234265,0.00017660420214843476,0.3679244790279471,0.0478186861722029,0.001880308654178487,0.0008095822087193024,0.012320920203398355,0.0013824748425622147,2.781126807924536,2.7975200938333944,0.19742345318645094,0.725207406926862,0.26309073148126555,0.2869567787569856,0.0001816864006915014,0.3679244790279471,0.03382684672815031,0.0013888476859034947,0.0006848314934312217,0.008887630342361254,0.0010549097327675746,1.874611382508353,1.8866276017628165,0.07535907793867978,0.08505229651104662,0.07667496743764107,0.014476000985186754,1.178578198535613e-05,0.0,0.006992583988714669,0.0001131082370915994,8.735150962418622e-06,0.0002587080308091034,0.00011006825404175536,0.2580965462969991,0.25701727760064363,0.009873695334168653,0.023824714200418096,0.03853564928008901,0.0,9.932388890810439e-05,0.0,0.0005337716498381995,7.0914434801162135e-06,2.9671065344300928e-05,0.001675082928798222,8.790451075604876e-05,0.06816387041667182,0.06864631320507963,0.9621691406762743
El Salvador,0.07372787368502313,0.0709136860398766,1.8960881301631285e-06,0.00020648127384967647,0.0,0.03412673835005816,0.006604542063129058,0.00037145375920083306,0.06313304757176981,0.005463640640209908,0.00083214901441155,0.1855812175000668,0.2553815084856589,0.08187751617121747,0.07260829913446076,2.0002174938352793e-06,0.0002182769694194761,0.0,0.03735538858433409,0.007093449570902004,0.00039014747885643446,0.07045872757023877,0.0026896115339350426,0.00090816199529508,0.19915493064782763,0.27360157922615297,0.004268143708391375,0.0,2.044757677897178e-08,2.613054949960567e-06,0.0,0.0015152028764070166,0.0002057524259989115,2.5610787716180716e-06,0.003948827821285902,0.0001257458794047526,7.217171889614801e-05,0.004893327144369575,0.009042633642728004,0.005481658953071178,0.006780413502801133,1.6512267036576935e-07,1.7856204298616097e-05,0.0,0.0025995556885570967,0.0005598292774572433,3.281740178541731e-05,0.004896552550156322,0.003205413060939205,9.061337712304755e-05,0.015251036319761768,0.023017004068966063,0.402958136298757
Equatorial Guinea,0.00038415970259231464,0.002641926826217303,0.057571166483142,0.0,0.0,0.0,0.0030084154535586524,0.0006757202683291375,0.008273473517353911,0.00708496016524314,0.0006130881059788864,0.06360566846551027,0.08025291052241536,0.0003505791594676401,0.0018706037940440547,0.048360806367957476,0.0,0.0,0.0,0.002484566932031331,0.0006569456873990272,0.008193859005032809,0.003216239834650961,0.00028138670624794625,0.0530665562535005,0.06541498748683124,8.65609294986862e-06,0.0002115678116290918,0.00301511350633122,0.0,0.0,0.0,0.00013814326098141472,5.173364291811153e-06,1.4650940960026643e-06,0.00011203498221455188,3.159187926154571e-05,0.003373480671891589,0.003523745991755499,3.9589199009603207e-05,0.0006709939775863976,0.011197517949928425,0.0,0.0,0.0,0.0005210024669183985,8.713782838063301e-05,0.0008680868307917242,0.003974656948525848,0.00032519442912199386,0.012171156239650677,0.017121324560525245,0.0018309209160443
Eritrea,0.14643885988539238,0.00152037211563065,0.0,0.0,0.0,0.0,0.007955941129100745,0.0006690658953971141,0.021500505288392906,0.009008821427889576,0.0020749216895709767,0.1559151731301238,0.18916848743137435,0.1019560339170571,0.0011530856943923647,0.0,0.0,0.0,0.0,0.005369665265598141,0.0004633373139361989,0.015888215109157305,0.006583969223200558,0.0021517439167009424,0.1084787848770476,0.1335660504400426,0.02789273883303431,0.00012501710694037718,0.0,0.0,0.0,0.0,0.0012523284378452666,0.0001717161095158037,0.003920614381681991,0.0,0.00017650832976147824,0.029270084377819944,0.03195389029817676,0.027975583247820096,0.00021859246784449544,0.0,0.0,0.0,0.0,0.0015652177998008582,0.00013058450114092395,0.003590317625373096,0.0015426078441196393,0.0005591157049632811,0.029759393515465443,0.03403314267610971,0.1942234783048816
Estonia,0.029734961159049864,0.010170702069566873,0.000944838305754411,0.0,0.0,0.0,0.012547443008902029,4.707723297810517e-05,0.036936872575628776,0.003936808048300718,0.0,0.05339794454327318,0.0943187024001808,0.03223543484434195,0.010814984196380512,0.0010294480753879854,0.0,0.0,0.0,0.013669831797828021,5.3704691524690564e-05,0.04730943073088838,0.004397607794308238,0.0,0.05774969891393846,0.10951044213065977,0.004596094078955219,0.0014013578163448413,0.00015395329548568623,0.0,0.0,0.0,0.002097896671945567,9.903209894753593e-06,0.011492527550556998,0.0009419859382508852,0.0,0.008249301862731304,0.02069371856143394,0.009353946954165464,0.0031225640112620134,0.0003242673693402028,0.0,0.0,0.0,0.004433561916286579,1.868283636579576e-05,0.013389954886224062,0.0015027051280415826,0.0,0.01723434025105427,0.030420643856500784,0.378017469561475
Ethiopia,3.4131508562903385,0.1472248602991649,2.5357485317063583e-05,3.807716950988266e-05,0.013317118154408059,0.11973591321383979,0.5348555009292946,0.09782721935915652,0.6432368825391165,0.14628188924297605,0.004072834927449896,4.228347683541872,5.119766509610571,4.0292921589984845,0.11458300647133385,2.1396072379780988e-05,0.0001813110090147242,0.018080917220219116,0.19814167076674916,0.6306218280917292,0.16421790973597422,1.1801701253439407,0.19261674399078887,0.005115253941702731,4.9909222886299105,6.533042321642317,0.009792871539641368,0.009376085261383726,3.5648387017772737e-06,7.427235019952568e-05,0.0017812084478026242,0.0027131162855681124,0.013323796032856161,0.023285971677266037,0.137422171926757,0.011222038167312931,0.00024603234045413817,0.0,0.10120506467587109,0.24432268694821868,0.02810897944795937,3.430169626994721e-06,4.78312506370734e-07,0.005250410307844389,0.04514295555571074,0.043533645198773674,0.0205541162738061,0.13810597643409284,0.005956134841104466,0.0006827557042048535,0.3545402141676428,0.34572873913149227,0.7111142727172609
Fiji,0.013517030931350768,0.01584777678804399,0.001616286386879441,0.0004922913492685856,0.0,0.0,0.00036895134538229694,0.0,0.10011413529433291,0.001878392068255393,0.0011082136809877753,0.03184233680092508,0.13494307784450113,0.013517030931350768,0.01584777678804399,0.001616286386879441,0.0004922913492685856,0.0,0.0,0.00036895134538229694,0.0,0.10011413529433291,0.001878392068255393,0.0011082136809877753,0.03184233680092508,0.13494307784450113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Finland,0.09980556060275583,0.06268691111451485,0.0011890497137973487,0.0,0.0,0.30400197402488105,0.04673478202192726,0.0001890421137360706,0.34856064672571635,0.0005728550933602705,0.0,0.5144182774778764,0.8637408214106891,0.0447243543426203,0.02421680515292235,0.00038411893081017435,0.0,0.0,0.07871591693842252,0.017087889757837316,8.041048447181934e-05,0.13061692766563165,0.00017711279735894934,0.0,0.16512908512261265,0.29600353607007507,0.01723307528264499,0.041563207128329144,0.001168278630098244,0.0,0.0,0.12749773984742477,0.032231826240839014,0.00012625106139836585,0.17462316385285667,3.783482464636957e-05,0.0,0.21969412712933617,0.3944281887068294,0.016636128317876794,0.010989038757341509,0.0002036237323321302,0.0,0.0,0.044468282469398365,0.008171608757880637,3.506007647344907e-05,0.061365417133063094,0.00010458380791058834,0.0,0.08046868203482943,0.14193420709056315,0.8177372565943009
France,1.539374082379462,0.5954138548768243,0.037237591245032696,5.739065711051313e-05,0.0,0.04213612989649076,0.15916021049463688,0.0029087080078401043,0.4965814946309184,0.06324028643317693,0.00929775109813208,2.373379259549557,2.9454074997196247,1.5616705130300081,0.5708433092964963,0.039680635320747434,5.739065711051313e-05,0.0,0.04387413578990761,0.1537631133684308,0.0025027049690310704,0.5258577645363781,0.07801680792536235,0.012016010372232058,2.3698890974627007,2.988282385265704,0.3475644555001527,0.07276163393968427,0.006809668427960117,0.0,0.0,0.0066173563293167245,0.031085026885086214,0.0008375345297669291,0.04121997002269567,0.005393677213510681,0.0005993162715238198,0.4611163202814823,0.5074931132257823,0.005848383969959237,0.02268719189860635,0.00044776026835671723,0.0,0.0,0.0004289830995304611,0.006373922358779566,0.0002263852717247724,0.0016488007041862707,0.001159307344872046,0.0,0.03578624159523258,0.02253922630462979,0.8400238282645128
Gabon,0.329789421213122,0.0009789401669587593,0.005511535103531411,0.0,0.0,0.0008929845219784589,0.01755362525304155,0.007157055436984594,0.6675744467716632,0.0404430386733495,0.0005788984207891755,0.35472650625863217,1.0704799455614185,0.3865855907370754,0.0018410658647716044,0.019720950477715854,0.0,0.0,0.0009349973591483865,0.02268974584557098,0.007034496715437998,2.2230256501128642,0.047959091038014205,0.0023275367147482856,0.43177235028428224,2.712119124865347,0.07714125575782665,0.0007960199660459128,0.01328579713709736,0.0,0.0,0.0,0.004927449821917878,0.0006031136519944556,1.443455837162256,0.015561065901908144,0.001642476970700479,0.0961448454464604,1.5574073391333194,0.011888204020592708,7.901129246490118e-05,0.023162639692995896,0.0,0.0,0.0007956519606579333,0.005506790282695257,0.0021817224903263686,1.21128533284676,0.06586822699683592,0.0,0.03587906916345984,1.3143900199434597,0.0839036139798753
Gambia,0.06343006680461759,0.006639217227156373,1.980242008796535e-06,0.0,0.0,0.0,0.004265779823961789,0.0030015612667959515,0.017290270002077307,0.003123053202833655,0.0,0.07433704409774454,0.09775192856945145,0.06208457797052844,0.008533188374371947,2.17415984435799e-06,0.0,0.0,0.0,0.005326347804481682,0.0034587416306246605,0.015879081612328504,0.0028143149433814633,0.0,0.07594628830922642,0.09809842649556105,0.010596617727884852,0.0022284025363026516,5.025622015134604e-07,0.0,0.0,0.0,0.0014545239021409866,0.0008704406069484434,0.0021764789532964304,0.00046769518336453684,0.0,0.014258751479556797,0.017378192591663164,0.04219719770634217,0.007799436930843021,1.9968163688556906e-06,0.0,0.0,0.0,0.005625668963514802,0.0035098989009176166,0.008669583932162397,0.0021559275699431406,0.0,0.05562430041706887,0.069959710820092,0.0801515188552622
Georgia,0.08966817830394846,0.07596375166883212,0.0706050092862539,0.0,0.0013265407945928056,0.007532482970548017,0.004368440143980463,0.0007642776588606069,0.010941182662675424,0.005106970582554629,0.014477096333889668,0.24946440316815577,0.28075393040613605,0.06587668862419133,0.05398328229179927,0.05158617070120302,0.0,0.001023311884827376,0.0064453477529941485,0.0031729131569464015,0.0005995188166200586,0.009760181763888823,0.0036969819341518893,0.010079852156321123,0.18208771441196156,0.20622424908294346,0.03822022601519917,0.017182208610629586,0.020482116078065243,0.0,0.00047812965850338603,0.0018496194943783137,0.0012611666201819925,0.00025651063251429246,0.0009735909020661456,0.0005120170377929229,0.0017835381759522834,0.0794734664769577,0.08198206383297468,0.015022761370098378,0.01208043366795361,0.011265399963673504,0.0,0.0002705958371030301,0.0007482858498107309,0.0007052796713555597,0.00012398530506606384,0.0021452771165240934,0.000706603129898955,0.002301375814455846,0.04009275635999476,0.04517863580534165,0.3725275457364378
Germany,1.1788586508348213,0.14021839449432366,0.1793671768743285,0.0,0.005252581187449264,0.005835239029851061,0.26752483054550663,0.0010579702845348823,0.17758043590396316,0.02808314870785072,0.011563613148648856,1.7770568729662806,1.9953420410112783,1.9859723511102887,0.22425514022794424,0.306507758892138,0.0,0.003994197103960988,0.009233703160134181,0.42947713290150596,0.0015504221503915604,0.38596001651829237,0.05122723965044189,0.02038793004852028,2.9594402833959723,3.4185658917636186,0.24095819904493432,0.03838176439523999,0.0559658088623069,0.0,0.002643330184573092,0.00039485774112720494,0.07979876466680957,0.00014236711412213016,0.0798314093014102,0.007773287529702445,0.004568452514275918,0.38912198115020713,0.4806478010738857,0.01872505563454796,0.0,0.0,0.0,0.0008272498274249024,4.051270744041997e-05,0.0,1.3399446484639718e-05,0.0013244590433323378,0.00013665497867364207,0.0,0.011614799896165984,0.012877749599604194,0.8185406601418819
Ghana,0.1580271256539341,0.1608456316640111,0.005576286925464415,0.008854947558409024,0.0,0.3981160142710673,0.03858532215319304,0.06270729762119591,0.37073656920494874,0.0439510885696769,0.00021276397871171688,0.7700053282260789,1.2476130476006122,0.11656562691423737,0.10568319116210176,0.00430083518598509,0.005678924014967298,0.0,0.17497689859030544,0.029684583238450364,0.04807050373746462,0.2563875342162053,0.030014313104696273,0.00010929624802834372,0.4368900591060473,0.7714717064124419,0.004796048672155509,0.0,0.0,0.0017320019241412465,0.0,0.04327711745627674,0.0,0.009359909668184396,0.04388836378438293,0.0,8.022220383854095e-07,0.028143747753826887,0.05022241316803833,0.016815827309240958,0.02884435497618812,0.0013833248055977682,0.0016329600644359914,0.0,0.049766093886765866,0.004959270970538034,0.01018130261730358,0.05109715393103009,0.007004265745031407,0.00010196079566553245,0.08657813830638306,0.1440130232036233,0.6606978161377001
Greece,0.17480780225117626,0.20163025325453943,0.0052252984886051335,0.005249930464807105,0.012237815044723686,0.02717876983256438,0.016835401116145305,0.01787264385374611,0.11431882682265443,0.011686853309965278,0.006489422414777972,0.4431652704525613,0.5935330168537052,0.1493690749819155,0.18060273300668794,0.004120401816752464,0.004177401391855607,0.004902458654688767,0.03010158291605465,0.01696153287115648,0.13073392629757716,0.10762830901097677,0.010490589366674293,0.004819746881337843,0.3902351856391114,0.6439077571956774,0.10770342501057988,0.003036160452426606,0.0005629634886076388,0.0,0.005770178822653557,0.00873864185395671,0.0016960800761600964,0.07820590449497361,0.04366264730170198,0.0,0.0006888721921273462,0.1192867876855987,0.21321515095818333,0.015724938924949333,0.00776288309326284,0.0003383351330495891,0.001241094752260423,0.002046834937940216,0.001334067250262673,0.0006156470448343623,0.004497004998298526,0.008502930908817236,0.0011819299807844831,0.0005301508163400876,0.02474466172974993,0.01799073176510535,0.7151397580082731
Guatemala,0.14791841283774673,0.0505138123041102,0.007859498250089709,0.00037345156503118277,0.0,0.002837998203036328,0.10245885299611122,0.004697336921918328,0.12873303390634772,0.016173846460003586,0.0021045250736433365,0.3119620261561254,0.46367076851803835,0.30165109596409206,0.054898057835342254,0.023181856722239123,0.0006505595202840106,0.0,0.006343528501418224,0.19045092489395193,0.008708214284285164,0.27206075559131276,0.029820651630456788,0.004809343355776546,0.5771760234373275,0.8925749882991588,0.06021785692820211,0.0009350698571529287,0.0068237152143701164,9.253851497794611e-05,0.0,0.0013956350922645173,0.03264345972947669,0.0015232702047883514,0.05727143448363756,0.003460750062683541,0.001100494259424165,0.095908801663171,0.1592647506737046,0.004388241019114336,0.0065694191564555846,0.0004627210061800488,5.529316363371583e-06,0.0,7.672709554966753e-05,0.002644654562349996,0.00015926369388214248,0.00484106871056289,0.0031963778971556556,7.154095963610076e-05,0.0066428031424045075,0.012261286785968162,0.6207352636909819
Guinea,0.29577354530951183,0.006708692488827177,2.6534844637777082e-05,0.0037816539562133262,0.0,0.0033213825519256093,0.06741939847722474,0.0871072809514094,0.19856786813075233,0.040850373140923824,0.0,0.3770312076283404,0.703556729851426,0.20118364235525088,0.005927148842128783,1.6582276356124462e-05,0.0023786786095548744,0.0,0.0025197798017467044,0.05800545947886554,0.0697744578072592,0.1363037684941884,0.026455761618229687,0.0,0.2700312913639029,0.5025652792835802,0.037000784303993145,0.00045914398551548385,3.408476256883369e-06,0.0013553920827282006,0.0,0.00019538161418551333,0.008276921579685181,0.015479688369885766,0.02086873605192513,0.0,0.0,0.04630908407079884,0.08034030781017326,0.03839999615957376,0.00030998819512366525,5.853729784159864e-06,0.0006352152916633104,0.0,0.0004134266564326228,0.004835256792647458,0.005100842440632483,0.0251135406703753,0.005121076088094815,0.0,0.03915122232382484,0.06768747747888593,0.1626277580074672
Guinea-Bissau,0.16458571312127002,0.002453014021139923,2.5235198101899176e-06,0.0,0.0,0.0,0.015565725363840517,0.008011025982975593,0.06429263909999375,0.009064897278479212,0.0,0.18260697602606066,0.2639755383875092,0.12126110093409655,0.0022791477457256236,2.4687803951020875e-06,0.0,0.0,0.0,0.013348195491978222,0.005966931141527782,0.04951240550520327,0.005274321909848757,0.0,0.1368909129521955,0.1976445715087753,0.00625487754935701,0.00016966480940252323,2.6485680508400164e-07,0.0,0.0,0.0,0.0008342589813190512,0.0002718411279574572,0.001559008842093361,0.0,0.0,0.0065992074771077935,0.005206738623487084,0.012347373760932465,0.0004150569218398224,5.83258314924834e-07,0.0,0.0,0.0,0.002136166025257286,0.0006280449536940425,0.004605705321746048,0.0029890129056038793,0.0,0.014899179966344517,0.019431161522474816,0.2071520211981754
