countries,Livestock_prior,Waste_prior,Oil-Gas_prior,Rice_prior,Coal_prior,Reservoirs_prior,Other_prior,AnthroTotal_prior,Total_prior,Livestock_post,Waste_post,Oil-Gas_post,Rice_post,Coal_post,Reservoirs_post,Other_post,AnthroTotal_post,Total_post,Livestock_post_min,Waste_post_min,Oil-Gas_post_min,Rice_post_min,Coal_post_min,Reservoirs_post_min,Other_post_min,AnthroTotal_post_min,Total_post_min,Livestock_post_max,Waste_post_max,Oil-Gas_post_max,Rice_post_max,Coal_post_max,Reservoirs_post_max,Other_post_max,AnthroTotal_post_max,Total_post_max,sensitivity
Malaysia,0.06777398400745406,1.422027789526208,0.9040767773017899,0.0,0.00115588069312924,0.13696343633426636,0.06594414647829096,2.5979420143411383,2.5979420143411383,0.1212304088842594,1.6542772990922998,1.6304207095406518,0.0,0.00118551034488147,0.2139734802744321,0.07855912038347011,3.699646528519995,3.699646528519995,0.023091868294126655,0.03173370272189069,0.5239088197927386,0.0,1.462698586064703e-05,0.048689210634430186,0.00166443917977796,0.5827256340036531,0.5827256340036531,0.014005061277301362,0.23852844985777377,0.32462730339322987,0.0,1.874819306701969e-05,0.04263776882205281,0.008918118231252214,0.36707622335546874,0.36707622335546874,0.4554161998362003
Mali,2.9433272756676225,0.010967145440148877,0.0056543320019336075,0.0,0.0,0.061888313495010255,0.039866228452776604,3.061703295057492,3.061703295057492,1.616899784604799,0.00398461582920279,0.002829141778871921,0.0,0.0,0.023156577517382787,0.018857057741044035,1.6657271774713005,1.6657271774713005,0.7081611045116796,0.009967523736395385,0.0022138765547234287,0.0,0.0,0.030253491727140862,0.017879980868570042,0.7660571699471512,0.7660571699471512,0.44410914191026407,0.00233081796531684,0.0010125306025944927,0.0,0.0,0.013972275252046987,0.007332509236106632,0.46875727496632913,0.46875727496632913,0.5680292062330352
Mauritania,0.21120937739984716,0.006566799089343562,0.002280161638605597,0.0,0.0,0.0,0.014058409738421212,0.23411474786621753,0.23411474786621753,0.12708748297194916,0.006375496448525723,0.0019861603250032416,0.0,0.0,0.0,0.010056243263005863,0.14550538300848398,0.14550538300848398,0.08519411587161396,0.00022528650952497765,0.0003259902780780447,0.0,0.0,0.0,0.004254839437362573,0.09000023209657955,0.09000023209657955,0.042661125529549565,0.0001315856709940902,0.0001643674125628501,0.0,0.0,0.0,0.0021659531331653242,0.04512303174627186,0.04512303174627186,0.0854073770616839
Mexico,2.0661374830522523,1.018466451661594,1.3934718751972688,0.007773080943470935,0.09968830765024786,0.5189045531695063,0.16030208839663657,5.2647438400709765,5.2647438400709765,3.452777154050294,1.584177381203677,0.9724670927767125,0.006143285476180415,0.03549266518673336,0.5002907731880982,0.2582799371148359,6.809628288996532,6.809628288996532,0.7360044932897782,0.4098320213587061,0.5429580685538462,0.0011978980147478958,0.004441482282769374,0.013619649683078106,0.04509315563387856,1.699747406161717,1.699747406161717,0.10252786000317027,0.04613923119473062,0.16051648188290324,0.0016306567439014251,0.04118837171272559,0.07670508378018848,0.005467726105662318,0.12837115790056153,0.12837115790056153,0.7772849399985052
Moldova,0.028367475241881338,0.0704816888548458,0.017838566195409286,0.0,0.0,0.010827180636493367,0.009474553907780708,0.1369894648364105,0.1369894648364105,0.01264174571335916,0.03060816350168616,0.007834827822569997,0.0,0.0,0.004398028860099818,0.00411680557993044,0.05959957147764557,0.05959957147764557,0.0158097665771912,0.03950886306454811,0.009936373279201362,0.0,0.0,0.0063466445408135105,0.005347959454399952,0.07694960691615414,0.07694960691615414,0.006040629453731627,0.014944179936158694,0.003773539973784351,0.0,0.0,0.0023506587862902753,0.0020246945278164013,0.029133702677781363,0.029133702677781363,0.5519769634401883
Mongolia,0.3232042722908559,0.00706363658290632,0.01186941688355054,1.0645627566198667e-06,0.038266758381994004,0.0035811353058595287,0.020323068047081953,0.40430935205500484,0.40430935205500484,0.18728261214805997,0.0030010196019211364,0.007082638757954764,1.0645627566198667e-06,0.12497293452137997,0.0015128738657139657,0.008393696939470662,0.3322468403972571,0.3322468403972571,0.4009211151247273,0.01652546226788008,0.0039339040949484564,0.0,0.08807525377963099,0.008300199779736355,0.04868382122003794,0.5626180627377418,0.5626180627377418,0.11163940923558391,0.0020142017909866223,0.002471412955106278,0.0,0.20973561649291267,0.0011845530116407616,0.006609533239925108,0.3334279434364991,0.3334279434364991,0.207633303738747
Morocco,0.33617478739156664,0.19735396154051624,0.032478730465911806,0.009002240943196271,0.0,0.08115465256772533,0.019643457231087704,0.675807830140004,0.675807830140004,0.2990146556909606,0.2262571664447927,0.048855271861366255,0.009658338808472486,0.0,0.06561375126926054,0.02681112927341972,0.6762103133482722,0.6762103133482722,0.09612940650020846,0.055132670877264256,0.01390653431798572,9.013672466649109e-05,0.0,0.006420208781295338,0.00647412421853363,0.1513044721300255,0.1513044721300255,0.019463531729164485,0.014695343493879243,0.0,0.0032225836967001396,0.0,0.009319653537183392,0.0002215430517004298,0.006732754089355142,0.006732754089355142,0.9141750281244893
Mozambique,0.06988325312346529,0.05173651825755113,0.005913613296999526,0.013903365155335797,0.023428578360635242,0.21899437417551823,0.0760680521714394,0.45992775454094464,0.45992775454094464,0.05747673496931504,0.12496271235657536,0.007936400714462147,0.010205462229987097,0.20289592779485469,0.11100363364573963,0.0700904028735324,0.5845712745844663,0.5845712745844663,0.025855203557147294,0.0726010508333919,0.0018656767300618436,0.009560556192560007,0.17174096774074724,0.016278200473800353,0.020203468111373232,0.1517836667121943,0.1517836667121943,0.005606792914655427,0.01901145784807637,0.05990003775387678,0.0016314545643921572,0.008656807038561781,0.20693716830435926,0.007801015372942963,0.08017131745148076,0.08017131745148076,0.6287875192452842
Myanmar,0.5216880349966811,0.14902690417146194,0.007301977058182529,0.5876225669804963,0.00551026221157011,0.1029642713084534,0.1879557533971005,1.5620697701239459,1.5620697701239459,0.45599516597706735,0.11941784513433941,0.006199970387885725,0.578128990426953,0.0037448106635326315,0.06510136606883753,0.17182781886843676,1.4004159675270527,1.4004159675270527,0.14938142579303448,0.04722491796810188,0.0027138700661807715,0.10182400235345473,0.001768009343047308,0.022088504338425075,0.049635587737686324,0.374636317599931,0.374636317599931,0.028814185809990178,0.012663135302135989,0.0004896347638233415,0.007123395757774764,0.0008376723319923137,0.014053133085250774,0.008807558233983631,0.07152017111366482,0.07152017111366482,0.6940144973220971
Namibia,0.21757139867802033,0.006866614487595708,0.0005632217035335839,0.0,0.0,0.0,0.004294882621792552,0.2292961174909422,0.2292961174909422,0.13924295907149953,0.004809381559188497,0.00037371308712707527,0.0,0.0,0.0,0.0028590345946292598,0.14728508831244438,0.14728508831244438,0.10566001235605188,0.002731777967766275,0.00023480743951398406,0.0,0.0,0.0,0.0011941568402093262,0.10982075460354149,0.10982075460354149,0.04257398967419593,0.0012255957427657425,0.00010610445753254444,0.0,0.0,0.0,0.0007010962438821337,0.04460678611837632,0.04460678611837632,0.1655567345569858
Nepal,0.46913150834529616,0.016772687642453186,0.0008655276171286951,0.0015683118581263028,4.7727981241089784e-05,0.00018421815295373268,0.13490117535502089,0.62347115695222,0.62347115695222,0.7424183545483409,0.02001869450761313,0.0012270738993628348,0.002214750970571212,5.8448470396407556e-05,0.0001358636204261214,0.20738881126467043,0.9734619972813812,0.9734619972813812,0.07032926545828111,0.00021353863621255062,9.719893499645087e-05,0.00014933937395227243,2.3714075217125507e-06,5.5966953244510276e-05,0.01241650615797954,0.0815472812710627,0.0815472812710627,0.0,0.0012033858222504114,4.189226231906249e-05,0.00010889434175984439,1.1102322295793152e-05,2.9638654923739498e-05,0.0005061148392223325,0.0,0.0,0.8741632679059951
Netherlands,0.4660624185866137,0.10036287723368524,0.027416033123271618,0.0,0.0,0.0,0.037312967750675684,0.6311542966942462,0.6311542966942462,0.9830069714991491,0.2163203140948532,0.04505438591122456,0.0,0.0,0.0,0.08548485725550566,1.3298665287607323,1.3298665287607323,0.10499363385201421,0.029497906151929265,0.0007850185689273481,0.0,0.0,0.0,0.0155375075950005,0.14686292660278322,0.14686292660278322,0.014357114404118465,0.007614508093469197,0.0018198584558954956,0.0,0.0,0.0,0.0042988929400994275,0.02610154571872414,0.02610154571872414,0.7829755530309547
New Zealand,1.1813905734947363,0.11846350813321166,0.015481441380754997,0.0,0.002455311031979303,0.08078213313786156,0.01428726739860416,1.412860234577148,1.412860234577148,1.1846092930280996,0.0997737257580579,0.014424506542280727,0.0,0.0018265796711805064,0.05801061406392667,0.012741693850397922,1.3713864129139435,1.3713864129139435,0.43864789648218583,0.044792409402408126,0.005787082646062034,0.0,0.0015875489549277027,0.05186694658206209,0.004845112125934161,0.5475269961935803,0.5475269961935803,0.22924340652708697,0.006798267140405406,0.0007604435745319858,0.0,0.000305189712385037,0.007138223490210982,0.0013269672720563393,0.2390854251640735,0.2390854251640735,0.3131343156016242
Nicaragua,0.15340473914685165,0.028165193127495006,0.00013550506056203988,0.010284628016706623,0.0,0.0016318422168816542,0.017833133990382617,0.21145504155887956,0.21145504155887956,0.0846976083905052,0.01122388149056405,4.8384938253105664e-05,0.0051852566103610985,0.0,0.0010459027060195519,0.008872682533550589,0.11107371666925359,0.11107371666925359,0.0695634129347946,0.037559046516041014,0.00021331746342142892,0.007436965490525434,0.0,9.295911608094346e-05,0.01335389347342179,0.12799505221395946,0.12799505221395946,0.03842412903974399,0.008055202377883309,4.02809622947765e-05,0.002663973614330065,0.0,0.00035437301047839815,0.00462372014025071,0.05416167914498127,0.05416167914498127,0.1563884393073593
Niger,0.7884018235664505,0.029635005413046527,0.006536588088158913,0.0,0.0002814733690083404,0.0,0.04957770654731284,0.8744325969839771,0.8744325969839771,1.116796746162054,0.024691280252927945,0.1708208916612834,0.0,0.0002956881955093915,0.0,0.0798893577368024,1.3924939640085774,1.3924939640085774,0.3455633149443641,0.000577775776500096,0.16273952588592222,0.0,4.444470519270169e-05,0.0,0.033589901630905944,0.5412312386594909,0.5412312386594909,0.30336050921519475,0.024639437004450225,0.016056252311322183,0.0,1.89689750324677e-05,0.0,0.05549185207086736,0.2845894307753378,0.2845894307753378,0.2562751250483088
Nigeria,1.1689257970642322,0.8800297049943805,2.971831452081882,0.5007735099724894,0.00024041440451071685,0.2702764561348127,1.402741371735202,7.19481870638751,7.19481870638751,1.238832125580749,0.5080755026338146,1.1978332069430084,0.4185778797700953,0.00015995070377843035,0.2405845089274401,1.4077743228093105,5.011837497368196,5.011837497368196,0.11351111310065276,0.004408515213421782,0.7994421003299115,0.021805554465667454,1.5724899189680072e-05,0.08760583327567825,0.13521119995374975,0.7290812070567219,0.7290812070567219,0.12048028639504382,0.09619372435795681,0.6691648738856202,0.08250576271854815,9.316433056461888e-05,0.0,0.08194099682114908,0.5338997788342859,0.5338997788342859,0.7967862962188642
North Korea,0.05527236996865451,0.04434621927159596,0.00014734230446400402,0.07893611738835973,0.27428935758810424,0.03163016384440992,0.0486570131852379,0.5332785835508262,0.5332785835508262,0.058535566851870516,0.04236984446660223,0.00016212012164246932,0.07751576101200423,0.19702824112744316,0.03569914353010802,0.04818332169100934,0.45949399880068,0.45949399880068,0.0015597658976080828,0.0017822284748562622,1.1708261480547721e-05,0.010261636208316757,0.025275625764111465,0.002901703139557739,0.0018645830412153258,0.04365725078714622,0.04365725078714622,0.007624845126245949,0.005280767911396485,2.7700639138924696e-05,0.01747623772011861,0.0562561151999193,0.004336184304844101,0.005351796686618962,0.07985044542582453,0.07985044542582453,0.696049623621845
Norway,0.1068021499506298,0.04329027673497696,0.016417855510267417,0.0,0.0010489235956040186,0.043029973220106855,0.02343728149610909,0.2340264605076941,0.2340264605076941,0.11664878677676635,0.04629726173538921,0.016476614384270012,0.0,0.0010489235956040186,0.04587143386253859,0.022804091836711633,0.2491471121912798,0.2491471121912798,0.013980885544695135,0.004154037430888553,0.001257219584203044,0.0,0.0,0.004335827038239343,0.0015192283730375844,0.023793944348466795,0.023793944348466795,0.010436655141627005,0.0012690494366517924,0.0,0.0,0.0,0.0,0.0,0.01107286686197409,0.01107286686197409,0.7219155644947223
Oman,0.018607331741771357,0.02116425478623289,0.2459693356314285,0.0,0.0,0.0,0.02666765838608664,0.3124085805455194,0.3124085805455194,0.020554940245875418,0.026057188623371967,0.34246747559590895,0.0,0.0,0.0,0.03285029008887457,0.4219298945540309,0.4219298945540309,0.0016137824143540765,0.003795023130891785,0.09979809364979783,0.0,0.0,0.0,0.005196989196801317,0.11000614005766568,0.11000614005766568,0.08257105844727597,0.026756002132322022,0.07446635369388471,0.0,0.0,0.0,0.051709956632906305,0.235503370906389,0.235503370906389,0.1129219328873096
Pakistan,5.981208770415325,1.4413824626691034,0.002891117809465039,2.238451259815472,0.0033908309798584245,0.2667725603620163,0.5019225852451432,10.436019587296384,10.436019587296384,5.968972838983288,1.718660992670346,0.003145562699390059,1.2917349461909085,0.004037129807095937,0.22171532353188306,0.5806713843027034,9.788938178185616,9.788938178185616,0.7662132266418391,0.17549590627234624,0.00016060154192538674,0.18189971489200696,0.0006277055416022961,0.01322659342134977,0.09048818348891596,1.1259338386641211,1.1259338386641211,0.141642067968343,0.005250305476513395,0.00029911784567320096,0.08059913373057004,0.0017480190278547627,0.011356797144395081,0.006575844605293812,0.1395461350320275,0.1395461350320275,0.9789904089670924
Palestine,0.009192052797818817,0.04274799855262503,0.0017074390510881964,0.0,0.0,0.0,0.0009090142622435228,0.05455650466377557,0.05455650466377557,0.010416098424266832,0.04908260953969604,0.0018203671423209782,0.0,0.0,0.0,0.0010424798158334796,0.06236155492211733,0.06236155492211733,0.001516454767396716,0.009566958625762206,0.00027517901454152355,0.0,0.0,0.0,0.0001880471741535207,0.011546639581853965,0.011546639581853965,0.0028680745472583827,0.019525218495580574,0.00048114515141850153,0.0,0.0,0.0,0.0003781275136143939,0.02325256570787186,0.02325256570787186,0.0656764287291558
Panama,0.08446662705153052,0.04975936671571647,0.0004988972045504074,0.006307431565535382,0.0,0.023168481711490642,0.004795556090414023,0.1689963603392374,0.1689963603392374,0.07640289771523405,0.046471085472237605,0.00046095414271133517,0.0055323563379774,0.0,0.021885547745442168,0.0041822899907574115,0.15493513140435994,0.15493513140435994,0.021568706920976753,0.006869875833488817,8.744513050125993e-05,0.002190960580444338,0.0,0.0025697100854103136,0.000736857059003121,0.033488978137415956,0.033488978137415956,0.00567879743907565,0.002566941145710662,2.8425791047827448e-05,0.0005271808886103844,0.0,0.0010392268001451592,0.0003748338572959189,0.01012462058510638,0.01012462058510638,0.0187069239814395
Papua New Guinea,0.04347812772506565,0.010082712826241966,0.03468108128763618,0.0,0.0,0.0012043597467488888,0.018055936111511416,0.10750221769720411,0.10750221769720411,0.04443989452419685,0.01075750446003347,0.03619239149010254,0.0,0.0,0.0011041333061678703,0.018367005438491273,0.11086092921899202,0.11086092921899202,0.004971217272225131,0.0009469797581000694,0.002796560565857177,0.0,0.0,0.00021445865247766527,0.0016278236768011989,0.010557039925461253,0.010557039925461253,0.0019544681220068708,0.0007583687349160314,0.0016747222332243877,0.0,0.0,6.863109891825595e-05,0.0009255571844295624,0.005281714470766211,0.005281714470766211,0.5439004154648589
Paraguay,0.7395472572995777,0.050554261529671005,0.0015056342406470488,0.024768894855464595,0.0,0.45958166517719873,0.03257046015481406,1.3085281732573733,1.3085281732573733,0.6220257303854333,0.044998635396961834,0.0020186730434800675,0.018226031450662518,0.0,0.2210355322885429,0.027850875089872173,0.9361554776549527,0.9361554776549527,0.020161135617032477,0.002973795091875321,0.000501827371258063,0.005167737869694083,0.0,0.14932196667792327,0.001566356143533676,0.120146410725123,0.120146410725123,0.10739515030293689,0.008333437794797616,0.0013172730078058132,0.0008344746306456451,0.0,0.04743858386034039,0.001982040907577115,0.06792712153480507,0.06792712153480507,0.6962330033800518
Peru,0.4583351427272916,0.43920482869330113,0.08394519966225239,0.054149333538519445,0.004561686814156299,0.004156320258415723,0.044008084167568566,1.088360595861505,1.088360595861505,0.831678637388063,0.5626819369263121,0.15028980302141115,0.07458268591759491,0.004494358311993665,0.012879832888149197,0.0776003854892981,1.7142076399428219,1.7142076399428219,0.32746596624493196,0.152241281541599,0.058868832073713045,0.014818606700701911,0.0014479041253833346,0.007795954159498872,0.029594833336822703,0.5686052571728215,0.5686052571728215,0.558860536614692,0.23913332732813886,0.0969176183408062,0.05614605217905254,0.005193450423994671,0.10300081757637136,0.09528967368950697,1.1545414761525632,1.1545414761525632,0.6353818059454502
Philippines,0.4052059073131287,0.009681320076650691,0.012607330817328618,0.7818458388985056,0.015723793567653657,0.02799868227492395,0.1666251766892889,1.4196880496374802,1.4196880496374802,0.48073230939876693,0.009306118961765683,0.014559814840254466,1.081725191459916,0.02719559801961814,0.031185754141839623,0.20963984743389663,1.8543446342560577,1.8543446342560577,0.0,0.0004845673730351392,0.0009843088506821616,0.16890750370796714,0.007024145673641426,0.0013780340680102504,0.023143009472512105,0.1479996321689654,0.1479996321689654,0.06960512108880007,0.001665140511524733,0.001917528863357271,0.03819688890193307,0.002655685851799542,0.0009981570289276341,0.02755196857225367,0.07511752101695635,0.07511752101695635,0.4018762100425206
Poland,0.570423788878179,0.12802120018510038,0.10904259276612953,0.0,0.576303408409632,0.03074827283675654,0.2175034300980592,1.6320426931738565,1.6320426931738565,0.673490264779695,0.12006863109063656,0.08007681148415821,0.0,0.43352916377096673,0.018135253656069418,0.2030153676240313,1.5283154924055573,1.5283154924055573,0.138631588865481,0.032442160189047956,0.05611735514267183,0.0,0.033372008315731894,0.028114062171974333,0.11124695587070432,0.36412107356408696,0.36412107356408696,0.023069165267694314,0.003989042352365385,0.008103997840715693,0.0,0.019308839345761275,0.005467129146405628,0.00240193969277247,0.020814850660913597,0.020814850660913597,0.8603636417520424
Portugal,0.17827405100099344,0.17620764697143604,0.002082153052676345,0.006268563904505879,0.0,0.05740386510062166,0.0204660968190525,0.4407023768492858,0.4407023768492858,0.19278100913690724,0.21763152143588974,0.0021073614553172105,0.005689728013718534,0.0,0.04903992793929941,0.021348378160952298,0.4885979261420844,0.4885979261420844,0.02820547841687357,0.02441394043348738,0.0002585391441446358,0.0014212345226017938,0.0,0.009284995405693532,0.0012715097943809574,0.057479119037595006,0.057479119037595006,0.0,0.00842374160043774,1.905149674228876e-05,0.0006858503831624766,0.0,0.004961491639291611,0.00036484518207711286,0.006103413899335497,0.006103413899335497,0.7685476939704178
Qatar,0.0038992591739859758,0.01747388752922492,0.12103244528411329,0.0,0.0,0.0,0.006953467244716995,0.14935905923204118,0.14935905923204118,0.003495712651752247,0.015757092739818,0.11977852775495616,0.0,0.0,0.0,0.00612185764548242,0.14515319079200883,0.14515319079200883,0.0,0.0,0.004317917283327352,0.0,0.0,0.0,0.0,0.0031585326491107013,0.0031585326491107013,0.00025693522420330633,0.0011517693183872475,0.011884130654696692,0.0,0.0,0.0,0.00059934985103423,0.012086899151172475,0.012086899151172475,0.2311688900509169
Romania,0.3296067234966545,0.2184702264533451,0.09810396919600041,0.0,0.2184804560175086,0.09335461811217623,0.04431159607236655,1.0023275893480514,1.0023275893480514,0.34134318454177887,0.22067421942033438,0.10382660133489005,0.0,0.08384751242534062,0.07497864704826493,0.04435024722041335,0.8690204119910223,0.8690204119910223,0.023979228443776535,0.013035155344549493,0.005434256832152887,0.0,0.00923270804797871,0.01533605566805904,0.003017285117156078,0.06606497051149451,0.06606497051149451,0.0,0.0011901404147540429,0.0029317968188148913,0.0,0.009789973244841835,0.001605166606403391,0.0,0.0,0.0,0.8962999486069378
Russia,1.9049249621154414,3.980415125785749,3.868359560280649,0.023318734266792453,2.470870574713839,2.7912479047637198,0.280738064803661,15.319874926729852,15.319874926729852,1.052230728264337,2.9000728943180896,3.6489753738197863,0.02204632969806866,1.8363222509140573,0.8642200696129939,0.23142895507928996,10.555296601706623,10.555296601706623,0.5905930796363112,1.0684174203827186,0.7920142179600824,0.004260451621120022,0.28478714721486065,1.3484915427861237,0.06711940918823092,4.134883084046566,4.134883084046566,0.6642307194514718,2.122619694859746,2.8880051315223647,0.03370152073897653,0.44710618149948966,1.087895693296864,0.15563125812799333,7.399190199496907,7.399190199496907,0.9141992380860836
Rwanda,0.16660405328949282,0.03241926072897287,0.00012295861615166384,0.0042239629062852824,0.0,0.0,0.03272479818268994,0.23609503372359258,0.23609503372359258,0.2709838013335153,0.04905539133306901,0.00018758316689003113,0.009543400781115768,0.0,0.0,0.05446842542615993,0.38423860204075005,0.38423860204075005,0.07925505470811048,0.011744575048874592,4.7175731758945235e-05,0.004479416910141802,0.0,0.0,0.016706059066593608,0.11223228146547948,0.11223228146547948,0.05172858352672177,0.014858876242114794,4.717811811288936e-05,0.002391362358182032,0.0,0.0,0.010666808166279962,0.07356388501865407,0.07356388501865407,0.1218069599172284
South Sudan,0.5592438099153381,0.1861946992332324,0.023632177495383683,0.0,0.0,0.0,0.01560392209304357,0.7846746087369978,0.7846746087369978,1.4036735034480405,0.38611405034068025,0.13156506024280543,0.0,0.0,0.0,0.03776546699199386,1.9591180810235198,1.9591180810235198,0.37209900079551406,0.00844212971568381,0.0767239340796382,0.0,0.0,0.0,0.009328910063166301,0.4192567464272974,0.4192567464272974,0.061176322328255095,0.14987149847741488,0.002029417554775176,0.0,0.0,0.0,0.006786862448792931,0.06887507645642299,0.06887507645642299,0.4941215897674562
Saudi Arabia,0.08163641297171445,1.1266593565310117,0.39485427686798796,0.0,0.0,0.0,0.061981608353890855,1.665131654724605,1.665131654724605,0.24431879827761802,1.7199233149125819,0.8436392372247081,0.0,0.0,0.0,0.0987570266655641,2.906638377080472,2.906638377080472,0.14544791920158545,0.45261756054348146,0.3186666228174061,0.0,0.0,0.0,0.026177477726755133,0.9429095802892278,0.9429095802892278,0.131235353070724,0.029586297517288473,0.09865337559941034,0.0,0.0,0.0,0.018881493183469156,0.2783565193708921,0.2783565193708921,0.7717290517136633
Senegal,0.23689732004459357,0.03816364639698709,0.00021261974509779056,0.0,0.0,0.0,0.016552050692195452,0.2918256368788739,0.2918256368788739,0.19732155484401664,0.038339355061004395,0.00020507312189895773,0.0,0.0,0.0,0.015280010827254834,0.25114599385417485,0.25114599385417485,0.017348690287059237,0.002936071460629165,1.281538027976672e-05,0.0,0.0,0.0,0.0009043705611446861,0.020361613548184387,0.020361613548184387,0.012232172449539114,0.004280169605180094,2.204443804966385e-05,0.0,0.0,0.0,0.0015757876625554015,0.018110174155324288,0.018110174155324288,0.1124730136093132
Republic of Serbia,0.16114567334001687,0.11570505416683244,0.013010863617817938,0.0,0.054741295693113874,0.046948140393063706,0.024036601071397427,0.41558762828224227,0.41558762828224227,0.16583176659631751,0.09308946359187266,0.0149946499858032,0.0,0.018236386226312108,0.021729025291563876,0.01661518973537716,0.3304964814272466,0.3304964814272466,0.017840113752099956,0.022522539671152017,0.0017642859510778562,0.0,0.01577159659509639,0.00682503436451825,0.006271264428047412,0.051022281665515035,0.051022281665515035,0.008742404967911593,0.0010537512107634123,0.0016975986574375521,0.0,0.008340926995027878,0.006921261937551507,0.0009852086947029874,0.002606530187427958,0.002606530187427958,0.8053489691393644
Sierra Leone,0.0391708309903782,0.04715643072842534,0.0,0.0023428115914169087,0.0,0.0027512633005208204,0.03337294195795461,0.12479427856869588,0.12479427856869588,0.03121419818646246,0.04777560347795929,0.0,0.002177406477944026,0.0,0.002907046706329748,0.0305121726795932,0.11458642752828871,0.11458642752828871,0.0020721360727993868,0.0027255653178372696,0.0,0.0,0.0,0.0002981991881919619,0.0,0.0003670028012365961,0.0003670028012365961,0.003486329104004069,0.009164549604685934,0.0,0.0003367950761743563,0.0,0.0009559338610100375,0.002704804557778391,0.01442650978091728,0.01442650978091728,0.0612617782006554
Slovakia,0.040991985825739395,0.06247195320392291,0.01036793467603997,0.0,0.0071418814278627184,0.006080533184861661,0.01355562770950125,0.1406099160279279,0.1406099160279279,0.06292661327127287,0.09343451316721038,0.016603970166618697,0.0,0.00885104321344579,0.010120682524582583,0.023131545203971492,0.21506836754710182,0.21506836754710182,0.005963133081012283,0.009297994841079349,0.0023051493074814373,0.0,0.0004363176331780901,0.001020075888266584,0.0031160739061556787,0.022138744657173415,0.022138744657173415,0.004965180191211602,0.005765244628036806,0.001475985540846922,0.0,0.0005828916156492767,0.001040442954387561,0.0025409187687589208,0.016223576124527933,0.016223576124527933,0.5323494394677343
Somalia,0.5332470759845672,0.12057865728721996,0.0019318691429288668,0.0,0.0,0.0,0.06871897318273393,0.7244765755974499,0.7244765755974499,0.22302254212676037,0.046656027478793376,0.0015122479769311724,0.0,0.0,0.0,0.04692647941826117,0.3181172970007461,0.3181172970007461,0.2655973446549421,0.04956315253721677,0.00030042418991807506,0.0,0.0,0.0,0.015376509222564054,0.33083743060464105,0.33083743060464105,0.1384402139028056,0.030804401883096695,0.0002633382494158466,0.0,0.0,0.0,0.012695547256376262,0.18047070812808969,0.18047070812808969,0.6697016683746351
Somaliland,0.1295080116289686,0.004921082524773896,0.0006160150163598479,0.0,0.0,0.0,0.0203274836101527,0.15537259278025506,0.15537259278025506,0.17950294262984273,0.006013305868748174,0.0011220614314683235,0.0,0.0,0.0,0.02639465337987599,0.2130329633099352,0.2130329633099352,0.12261213820165281,0.001822334241555092,0.0006966140155776448,0.0,0.0,0.0,0.012118642105898057,0.13715488772396062,0.13715488772396062,0.09616787002308191,0.008535534562629852,0.00012845915290560922,0.0,0.0,0.0,0.0027927081453695338,0.10762457188398694,0.10762457188398694,0.0631714007917854
South Africa,1.2247579583598271,0.9744476462055579,0.0670786695800149,0.0,0.07005927133265977,0.03421188966132291,0.1648097531318267,2.535365188271209,2.535365188271209,1.3297656754360732,0.9188187108400463,0.054754131509147895,0.0,0.19447465898875377,0.04015758709025056,0.18844006848964426,2.726410832353916,2.726410832353916,0.6178076259045835,0.20812879986423605,0.027987963697986274,0.0,0.11092597080142044,0.005106090734013011,0.044245510753145534,0.9419864738686687,0.9419864738686687,0.13390500574031772,0.04406979892438523,0.010874356658152291,0.0,0.05261356708850487,0.0,0.02442208374409438,0.26259885930070626,0.26259885930070626,0.8588765995655148
South Korea,0.2789321214042088,0.4166003513777433,0.20192426529804708,0.299283785568034,0.014354516308345059,0.02577662255297348,0.059559053262250215,1.296430715771602,1.296430715771602,0.29685901625179406,0.9424357304745725,0.6289880066053041,0.5256252213476534,0.03940883937841369,0.0479312929560525,0.13009393530970884,2.611342042323499,2.611342042323499,0.034538112384940645,0.3092779891825863,0.3438277653266881,0.08293596451597668,0.016931203969297086,0.013353324824284203,0.041294025385378366,0.8409046502218274,0.8409046502218274,0.0003090169597033676,0.03741304488068198,0.039418876477118614,0.015153451490396153,0.017789749901607643,0.00017143770845879508,0.008139206139913896,0.11839478355788069,0.11839478355788069,0.8221246322176172
Spain,0.9181507701265988,0.4584966944867227,0.007062262258069295,0.01643449432274567,0.0006111979792806058,0.14465577348697337,0.06243815818001757,1.6078493508404081,1.6078493508404081,1.7286844252252653,0.8624709743805172,0.01487619059464165,0.02499914376615463,0.0005930925665382025,0.28548808389089037,0.10686070626893088,3.0239726166929386,3.0239726166929386,0.2735767827280551,0.09753805618101585,0.0025377946815667036,0.0038892004981614277,1.7312384920179402e-05,0.06637202929495475,0.010395649935570295,0.4466686140129137,0.4466686140129137,0.03439260693696333,0.0023377527954279165,0.00040042132329724464,0.0006593707838300801,7.580355152708989e-05,0.0020168906843937018,0.0018239679702598821,0.03526862026075328,0.03526862026075328,0.8515862043117363
