countries,Livestock_prior,Waste_prior,OG_prior,Rice_prior,Coal_prior,Reservoirs_prior,OtherAnth_prior,BiomassBurn_prior,Wetlands_prior,Termites_prior,Seeps_prior,AnthroTotal_prior,Total_prior,UNFCCC_total_prior,Livestock_post,Waste_post,OG_post,Rice_post,Coal_post,Reservoirs_post,OtherAnth_post,BiomassBurn_post,Wetlands_post,Termites_post,Seeps_post,AnthroTotal_post,Total_post,UNFCCC_total_post,A
Mozambique,0.06988325312346529,0.05173651825755113,0.005913613296999526,0.013903365155335797,0.023428578360635242,0.21899437417551823,0.0760680521714394,0.41530966738624786,0.47954186298842366,0.14549527569262535,0.0005318118978910453,0.45992775454094464,1.5008063725061325,0.2409333803654264,0.05747673496931504,0.12496271235657536,0.007936400714462147,0.010205462229987097,0.20289592779485469,0.11100363364573963,0.0700904028735324,0.2885627031673914,0.3534398391422221,0.08518000760513217,0.0004572682288172031,0.5845712745844663,1.3122110927280293,0.4735676409387267,0.684137276038085
Myanmar,0.5216880349966811,0.14902690417146194,0.007301977058182529,0.5876225669804963,0.00551026221157011,0.1029642713084534,0.1879557533971005,0.2624928911060729,1.5952661073297543,0.1085861341332162,0.003626484645721134,1.5620697701239459,3.5320413873387104,1.4591054988154926,0.45599516597706735,0.11941784513433941,0.006199970387885725,0.578128990426953,0.0037448106635326315,0.06510136606883753,0.17182781886843676,0.20437890739636477,1.6483939459635586,0.09099720736099559,0.003249040202176893,1.4004159675270527,3.3474350684501486,1.3353146014582151,0.6940144931898586
Namibia,0.21757139867802033,0.006866614487595708,0.0005632217035335839,0.0,0.0,0.0,0.004294882621792552,0.02132409707793664,0.11826545782210783,0.11020647615622887,0.0,0.2292961174909422,0.47909214854721555,0.2292961174909422,0.13924295907149953,0.004809381559188497,0.00037371308712707527,0.0,0.0,0.0,0.0028590345946292598,0.01267145165088551,0.07352229906745597,0.0747612620999378,0.0,0.14728508831244438,0.30824010113072364,0.14728508831244438,0.2166769283718722
Nepal,0.46913150834529616,0.016772687642453186,0.0008655276171286951,0.0015683118581263028,4.7727981241089784e-05,0.00018421815295373268,0.13490117535502089,0.018934081906963128,0.2890888268044461,0.019650328908274187,0.001276092831194148,0.62347115695222,0.9524204874030976,0.6232869387992663,0.7424183545483409,0.02001869450761313,0.0012270738993628348,0.002214750970571212,5.8448470396407556e-05,0.0001358636204261214,0.20738881126467043,0.0345449296159128,0.32921379269058987,0.037787174118307024,0.0027023198022969705,0.9734619972813812,1.377710213508488,0.973326133660955,0.8741632618697996
Netherlands,0.4660624185866137,0.10036287723368524,0.027416033123271618,0.0,0.0,0.0,0.037312967750675684,0.00011556971631004386,0.015558172355637213,0.003473693396385765,0.0009991451553297294,0.6311542966942462,0.6513008773179089,0.6311542966942462,0.9830069714991491,0.2163203140948532,0.04505438591122456,0.0,0.0,0.0,0.08548485725550566,0.00025588473274029775,0.029824783952239316,0.005738463261375844,0.0016919916854780713,1.3298665287607323,1.367377652392566,1.3298665287607323,0.5116949885840634
New Zealand,1.1813905734947363,0.11846350813321166,0.015481441380754997,0.0,0.002455311031979303,0.08078213313786156,0.01428726739860416,0.0005586205942648575,0.17829663254376266,0.022523245175352553,0.012623706856583441,1.412860234577148,1.6268624397471116,1.3320781014392864,1.1846092930280996,0.0997737257580579,0.014424506542280727,0.0,0.0018265796711805064,0.05801061406392667,0.012741693850397922,0.00042347661090842275,0.1751853091395534,0.009322589005867752,0.010696570551394788,1.3713864129139435,1.5670143582216678,1.3133757988500168,0.3131343174638439
Nicaragua,0.15340473914685165,0.028165193127495006,0.00013550506056203988,0.010284628016706623,0.0,0.0016318422168816542,0.017833133990382617,0.000998116887194006,0.2831636719284873,0.021071005070294725,0.0047613531645605695,0.21145504155887956,0.5214491886094161,0.20982319934199792,0.0846976083905052,0.01122388149056405,4.8384938253105664e-05,0.0051852566103610985,0.0,0.0010459027060195519,0.008872682533550589,0.0005384195599459084,0.12595816774588386,0.009485025576983887,0.0019317504660553576,0.11107371666925359,0.24898708001812261,0.11002781396323404,0.1563884530566526
Niger,0.7884018235664505,0.029635005413046527,0.006536588088158913,0.0,0.0002814733690083404,0.0,0.04957770654731284,0.007071024210639483,0.1364693911820243,0.11600319026705426,0.00028584877006275586,0.8744325969839771,1.1342620514137578,0.8744325969839771,1.116796746162054,0.024691280252927945,0.1708208916612834,0.0,0.0002956881955093915,0.0,0.0798893577368024,0.03737264283504395,0.3037183056329232,0.2574013938007675,0.0009055486820870103,1.3924939640085774,1.9918918549593991,1.3924939640085774,0.3159527783443051
Nigeria,1.1689257970642322,0.8800297049943805,2.971831452081882,0.5007735099724894,0.00024041440451071685,0.2702764561348127,1.402741371735202,0.14634114220300234,2.5353994686088464,0.1808646586709407,0.0009957291642067728,7.19481870638751,10.058419705034506,6.924542250252697,1.238832125580749,0.5080755026338146,1.1978332069430084,0.4185778797700953,0.00015995070377843035,0.2405845089274401,1.4077743228093105,0.18781493641800073,1.8714679539909893,0.20596697037362716,0.0012395252451641926,5.011837497368196,7.278326883395977,4.771252988440756,0.8418932091722199
North Korea,0.05527236996865451,0.04434621927159596,0.00014734230446400402,0.07893611738835973,0.27428935758810424,0.03163016384440992,0.0486570131852379,0.00044464958893576775,0.07340411953649943,0.009093392098480086,0.0006306100715439322,0.5332785835508262,0.6168513548462854,0.5016484197064163,0.058535566851870516,0.04236984446660223,0.00016212012164246932,0.07751576101200423,0.19702824112744316,0.03569914353010802,0.04818332169100934,0.0005050178200488726,0.07340590156755152,0.006955120496317746,0.0006671453706408257,0.45949399880068,0.541027184055239,0.423794855270572,0.6960496327261751
Norway,0.1068021499506298,0.04329027673497696,0.016417855510267417,0.0,0.0010489235956040186,0.043029973220106855,0.02343728149610909,1.964361479353604e-05,0.4500102738069898,0.003366413611242139,0.0010413850675492153,0.2340264605076941,0.6884641766082689,0.19099648728758728,0.11664878677676635,0.04629726173538921,0.016476614384270012,0.0,0.0010489235956040186,0.04587143386253859,0.022804091836711633,2.5592123561811226e-05,0.3555026611878483,0.0028806350354232363,0.0010358493567839367,0.2491471121912798,0.6085918498948971,0.20327567832874122,0.3743100111253725
Oman,0.018607331741771357,0.02116425478623289,0.2459693356314285,0.0,0.0,0.0,0.02666765838608664,1.5024598116260727e-05,0.004549379179458303,0.006306458675722355,0.0009016636649280983,0.3124085805455194,0.32418110666374444,0.3124085805455194,0.020554940245875418,0.026057188623371967,0.34246747559590895,0.0,0.0,0.0,0.03285029008887457,1.6682229856608723e-05,0.005168017970368515,0.003446599218064103,0.0011102342705668273,0.4219298945540309,0.431671428242887,0.4219298945540309,0.1129219343209935
Pakistan,5.981208770415325,1.4413824626691034,0.002891117809465039,2.238451259815472,0.0033908309798584245,0.2667725603620163,0.5019225852451432,0.004219640549743738,0.09776680177475744,0.0752082019156172,0.014340579831432016,10.436019587296384,10.627554811367933,10.169247026934368,5.968972838983288,1.718660992670346,0.003145562699390059,1.2917349461909085,0.004037129807095937,0.22171532353188306,0.5806713843027034,0.0037701010375204417,0.09912167367887381,0.44808221649300456,0.07212634981169283,9.788938178185616,10.412038519206709,9.567222854653732,0.9789904078792668
Palestine,0.009192052797818817,0.04274799855262503,0.0017074390510881964,0.0,0.0,0.0,0.0009090142622435228,6.208316089673271e-06,0.00018854423684193914,0.00023425679260456097,3.759332936329573e-05,0.05455650466377557,0.05502310733867504,0.05455650466377557,0.010416098424266832,0.04908260953969604,0.0018203671423209782,0.0,0.0,0.0,0.0010424798158334796,6.392566500941924e-06,0.00021246547976411364,0.00026175920851792165,4.490799466307442e-05,0.06236155492211733,0.06288708017156339,0.06236155492211733,0.0656764519754959
Panama,0.08446662705153052,0.04975936671571647,0.0004988972045504074,0.006307431565535382,0.0,0.023168481711490642,0.004795556090414023,0.0013495340215125486,0.18143957196850102,0.010316218393322456,0.0008583146879327466,0.1689963603392374,0.3629599994105062,0.14582787862774677,0.07640289771523405,0.046471085472237605,0.00046095414271133517,0.0055323563379774,0.0,0.021885547745442168,0.0041822899907574115,0.0012319572362166139,0.16837653010508236,0.003944277445493488,0.0007191771082292423,0.15493513140435994,0.3292070732993816,0.13304958365891778,0.0187069355219373
Papua New Guinea,0.04347812772506565,0.010082712826241966,0.03468108128763618,0.0,0.0,0.0012043597467488888,0.018055936111511416,0.08820220067634063,5.042116123706349,0.06926911737001827,0.013112322554290946,0.10750221769720411,5.320201982004203,0.10629785795045522,0.04443989452419685,0.01075750446003347,0.03619239149010254,0.0,0.0,0.0011041333061678703,0.018367005438491273,0.07368776084964994,5.00009764571381,0.04924281710449428,0.012159241271910157,0.11086092921899202,5.246048394158856,0.10975679591282414,0.5439004158540308
Paraguay,0.7395472572995777,0.050554261529671005,0.0015056342406470488,0.024768894855464595,0.0,0.45958166517719873,0.03257046015481406,0.07193132573872708,1.2422549001707617,0.03602244682513757,8.083902050505455e-06,1.3085281732573733,2.65874492989405,0.8489465080801745,0.6220257303854333,0.044998635396961834,0.0020186730434800675,0.018226031450662518,0.0,0.2210355322885429,0.027850875089872173,0.051067404405553386,0.8692259986107116,0.03065959904158274,1.1207056541493687e-05,0.9361554776549527,1.8871196867693418,0.7151199453664098,0.6962330001729741
Peru,0.4583351427272916,0.43920482869330113,0.08394519966225239,0.054149333538519445,0.004561686814156299,0.004156320258415723,0.044008084167568566,0.027764479064556015,6.118512070879924,0.22074630344106114,0.005415434793254669,1.088360595861505,7.460798884040301,1.0842042756030894,0.831678637388063,0.5626819369263121,0.15028980302141115,0.07458268591759491,0.004494358311993665,0.012879832888149197,0.0776003854892981,0.07729992747496306,6.027606692320853,0.3786069340817649,0.013397113135561457,1.7142076399428219,8.211118306955964,1.7013278070546727,0.6353817957915532
Philippines,0.4052059073131287,0.009681320076650691,0.012607330817328618,0.7818458388985056,0.015723793567653657,0.02799868227492395,0.1666251766892889,0.008902836878043066,1.0535372451106735,0.042768483949110786,0.013400230766903968,1.4196880496374802,2.5382968463422113,1.3916893673625563,0.48073230939876693,0.009306118961765683,0.014559814840254466,1.081725191459916,0.02719559801961814,0.031185754141839623,0.20963984743389663,0.0105018326458245,1.3498974963029868,0.019518468016716542,0.011723537006731026,1.8543446342560577,3.2459859682283168,1.8231588801142178,0.4018762139352565
Poland,0.570423788878179,0.12802120018510038,0.10904259276612953,0.0,0.576303408409632,0.03074827283675654,0.2175034300980592,0.0003464232322756465,0.09972864688532586,0.02170938652462677,0.009503062330386702,1.6320426931738565,1.7633302121464713,1.6012944203371,0.673490264779695,0.12006863109063656,0.08007681148415821,0.0,0.43352916377096673,0.018135253656069418,0.2030153676240313,0.000298594670132938,0.2023476447584189,0.02560554310956281,0.005134195634760687,1.5283154924055573,1.7617014705784326,1.5101802387494878,0.6858182007818194
Portugal,0.17827405100099344,0.17620764697143604,0.002082153052676345,0.006268563904505879,0.0,0.05740386510062166,0.0204660968190525,0.0015156620311726138,0.01530483208120328,0.007359650278398224,0.0003166389413556536,0.4407023768492858,0.46519916018141555,0.38329851174866414,0.19278100913690724,0.21763152143588974,0.0021073614553172105,0.005689728013718534,0.0,0.04903992793929941,0.021348378160952298,0.001827886324203832,0.0179969399805093,0.0028860803578597202,0.0002559035366344947,0.4885979261420844,0.5115647363412918,0.439557998202785,0.4792323089739176
Puerto Rico,0.020348889196513207,0.035430162116573266,0.0012334059560290581,3.933158057439647e-06,0.0,0.00035718826614225963,0.000901716180442355,0.0,0.03178558917758526,7.294743225455529e-05,5.749518813468293e-05,0.058275294873757585,0.09019132667173209,0.05791810660761532,0.015905806391498033,0.027694155371496446,0.0009640976541402731,3.0743717735469907e-06,0.0,0.00027919791354248256,0.0007048307574771599,0.0,0.024845357533569794,5.701970869233938e-05,4.494138830289188e-05,0.04555116245992794,0.07049848109049298,0.04527196454638546,0.1658899729691368
Qatar,0.0038992591739859758,0.01747388752922492,0.12103244528411329,0.0,0.0,0.0,0.006953467244716995,2.8617935629657035e-07,0.00019337043393401288,0.00021228952430237834,0.0004666985699528988,0.14935905923204118,0.1502317039395868,0.14935905923204118,0.003495712651752247,0.015757092739818,0.11977852775495616,0.0,0.0,0.0,0.00612185764548242,2.7224066925097443e-07,0.00018993900029449674,0.00016621907420882322,0.00035327010296892786,0.14515319079200883,0.14586289121015034,0.14515319079200883,0.2311688766140399
Romania,0.3296067234966545,0.2184702264533451,0.09810396919600041,0.0,0.2184804560175086,0.09335461811217623,0.04431159607236655,0.0024232697818595147,0.05027856635102357,0.018422816316084396,0.08655693996251439,1.0023275893480514,1.1600091817595335,0.9089729712358752,0.34134318454177887,0.22067421942033438,0.10382660133489005,0.0,0.08384751242534062,0.07497864704826493,0.04435024722041335,0.00206105436629167,0.0388954140299492,0.017478682405495886,0.1076447641111335,0.8690204119910223,1.0351003269038925,0.7940417649427574,0.7666748998237746
Russia,1.9049249621154414,3.980415125785749,3.868359560280649,0.023318734266792453,2.470870574713839,2.7912479047637198,0.280738064803661,0.4556499470931088,9.045433970550087,0.5876543126547211,0.19269726041223068,15.319874926729852,25.60131041744,12.528627021966132,1.052230728264337,2.9000728943180896,3.6489753738197863,0.02204632969806866,1.8363222509140573,0.8642200696129939,0.23142895507928996,0.47933512657944927,9.136668287795088,0.5232666672691335,0.17997648200824698,10.555296601706623,20.874543165358542,9.691076532093629,0.9141992429994474
Rwanda,0.16660405328949282,0.03241926072897287,0.00012295861615166384,0.0042239629062852824,0.0,0.0,0.03272479818268994,0.0005645992771298024,0.06271518564536183,0.004216284475408588,0.0006205573384677589,0.23609503372359258,0.3042116604599605,0.23609503372359258,0.2709838013335153,0.04905539133306901,0.00018758316689003113,0.009543400781115768,0.0,0.0,0.05446842542615993,0.0010193923520635598,0.09995491999227271,0.007122371006741138,0.000861681406051207,0.38423860204075005,0.4931969667978786,0.38423860204075005,0.1603072319718496
South Sudan,0.5592438099153381,0.1861946992332324,0.023632177495383683,0.0,0.0,0.0,0.01560392209304357,0.3213743954321218,1.5665092563237502,0.12955552214855087,0.00012049470218506243,0.7846746087369978,2.8022342773436053,0.7846746087369978,1.4036735034480405,0.38611405034068025,0.13156506024280543,0.0,0.0,0.0,0.03776546699199386,0.758874692697204,4.041079654554478,0.3191451716063348,0.00027849366022597756,1.9591180810235198,7.078496093541763,1.9591180810235198,0.5715753111312384
Saudi Arabia,0.08163641297171445,1.1266593565310117,0.39485427686798796,0.0,0.0,0.0,0.061981608353890855,0.00017247560195845894,0.00236727134518374,0.020937346920076948,0.002851232382203264,1.665131654724605,1.6914599809740272,1.665131654724605,0.24431879827761802,1.7199233149125819,0.8436392372247081,0.0,0.0,0.0,0.0987570266655641,0.0003649079383096375,0.0028201271877334477,0.023762738293049555,0.0032704142673506903,2.906638377080472,2.936856564766915,2.906638377080472,0.7717290596687565
Senegal,0.23689732004459357,0.03816364639698709,0.00021261974509779056,0.0,0.0,0.0,0.016552050692195452,0.05221888838428476,0.13935016250253815,0.03729019588711073,0.00022413668990338553,0.2918256368788739,0.5209090203427109,0.2918256368788739,0.19732155484401664,0.038339355061004395,0.00020507312189895773,0.0,0.0,0.0,0.015280010827254834,0.03212133626592147,0.10249275757050132,0.02589207007352593,0.00011100585616486182,0.25114599385417485,0.4117631636202884,0.25114599385417485,0.1495578334217138
Republic of Serbia,0.16114567334001687,0.11570505416683244,0.013010863617817938,0.0,0.054741295693113874,0.046948140393063706,0.024036601071397427,0.0017788747852074262,0.006205139776380779,0.005137352126337965,0.0016034915770122195,0.41558762828224227,0.4303124865471807,0.36863948788917855,0.16583176659631751,0.09308946359187266,0.0149946499858032,0.0,0.018236386226312108,0.021729025291563876,0.01661518973537716,0.0018398288705250164,0.0070746623769834755,0.003952670947309141,0.0009971318091465515,0.3304964814272466,0.3443607754312108,0.3087674561356827,0.562035213146132
Sierra Leone,0.0391708309903782,0.04715643072842534,0.0,0.0023428115914169087,0.0,0.0027512633005208204,0.03337294195795461,0.03185999195038389,0.12444163391172115,0.012332956725486142,0.0,0.12479427856869588,0.293428861156287,0.12204301526817506,0.03121419818646246,0.04777560347795929,0.0,0.002177406477944026,0.0,0.002907046706329748,0.0305121726795932,0.026458158619465304,0.11831256159406711,0.008477598604388735,0.0,0.11458642752828871,0.26783474634620985,0.11167938082195897,0.0870799322320238
Slovakia,0.040991985825739395,0.06247195320392291,0.01036793467603997,0.0,0.0071418814278627184,0.006080533184861661,0.01355562770950125,6.241994594541281e-05,0.0030539212485224143,0.0032784865500396494,0.004735302389353515,0.1406099160279279,0.1517400461617889,0.13452938284306626,0.06292661327127287,0.09343451316721038,0.016603970166618697,0.0,0.00885104321344579,0.010120682524582583,0.023131545203971492,9.661787426718618e-05,0.004463124566415599,0.005758926083499312,0.008812695401532426,0.21506836754710182,0.23419973147281634,0.20494768502251923,
Slovenia,0.04702194453474508,0.013300871861964127,0.0013899067213847642,0.0,0.008656657361678966,0.002110680101742416,0.00619437858748202,4.930315717246758e-05,0.006090837708224476,0.00103210445163636,0.00010006525820208868,0.07867443916899737,0.08594674974423278,0.07656375906725496,0.028879896593330734,0.007715920608941412,0.0008180522795038455,0.0,0.005896961587094927,0.0014378066455210388,0.003588693058836956,3.1788998689736426e-05,0.003040254083693853,0.0005926950053722602,6.816499246378927e-05,0.04833733077322891,0.052070233853448555,0.04689952412770787,0.2093466480369086
Somalia,0.5332470759845672,0.12057865728721996,0.0019318691429288668,0.0,0.0,0.0,0.06871897318273393,0.0002514217001993827,0.031304350647808545,0.09428534095711062,0.0001307062218295054,0.7244765755974499,0.8504483951243981,0.7244765755974499,0.22302254212676037,0.046656027478793376,0.0015122479769311724,0.0,0.0,0.0,0.04692647941826117,0.000296730685434852,0.035283993526710404,0.05413676916017468,9.036094514263825e-05,0.3181172970007461,0.40792515131820867,0.3181172970007461,0.7486095844052736
Somaliland,0.1295080116289686,0.004921082524773896,0.0006160150163598479,0.0,0.0,0.0,0.0203274836101527,8.360674953249386e-06,0.002713687642891824,0.022954754558765892,0.00017432197626425654,0.15537259278025506,0.18122371763313028,0.15537259278025506,0.17950294262984273,0.006013305868748174,0.0011220614314683235,0.0,0.0,0.0,0.02639465337987599,3.2466681163967066e-05,0.002862254776390642,0.027876687112251924,0.00016475630084151685,0.2130329633099352,0.24396912818058325,0.2130329633099352,0.0892349434151963
South Africa,1.2247579583598271,0.9744476462055579,0.0670786695800149,0.0,0.07005927133265977,0.03421188966132291,0.1648097531318267,0.06909183570971883,0.1295012950849063,0.14623031344295018,0.0,2.535365188271209,2.8801886325087844,2.501153298609886,1.3297656754360732,0.9188187108400463,0.054754131509147895,0.0,0.19447465898875377,0.04015758709025056,0.18844006848964426,0.08344635680221565,0.15880692490605397,0.23070858132315974,0.0,2.726410832353916,3.1993726953853456,2.6862532452636656,0.8844891448503545
South Korea,0.2789321214042088,0.4166003513777433,0.20192426529804708,0.299283785568034,0.014354516308345059,0.02577662255297348,0.059559053262250215,0.0037055711120808576,0.17208100667384407,0.009637145742772628,0.0002881626468660955,1.296430715771602,1.4821426019471655,1.2706540932186285,0.29685901625179406,0.9424357304745725,0.6289880066053041,0.5256252213476534,0.03940883937841369,0.0479312929560525,0.13009393530970884,0.009860214431589787,0.46468056831421123,0.00956277465870439,5.2423758067130915e-05,2.611342042323499,3.0954980234860714,2.5634107493674465,0.8221246512575016
Spain,0.9181507701265988,0.4584966944867227,0.007062262258069295,0.01643449432274567,0.0006111979792806058,0.14465577348697337,0.06243815818001757,0.004337415721804132,0.039062411975533756,0.04480414930060155,0.003143110839063775,1.6078493508404081,1.6991964386774114,1.4631935773534348,1.7286844252252653,0.8624709743805172,0.01487619059464165,0.02499914376615463,0.0005930925665382025,0.28548808389089037,0.10686070626893088,0.006482573103750564,0.08751672660542324,0.09024221584283364,0.006495919056269435,3.0239726166929386,3.214710051301216,2.7384845328020484,0.6660689609484014
Sri Lanka,0.0668198927139857,0.09818416973467214,0.00010072174015437725,0.0,0.0,0.0,0.030242146320102917,0.0017180005496188553,0.11202014739271685,0.011150443593316753,8.979335757999102e-07,0.19534693050891513,0.3202364199781434,0.19534693050891513,0.19203546468275434,0.2562451530226879,0.0002901588906316563,0.0,0.0,0.0,0.08191574954766234,0.00490975572614814,0.32270730873043574,0.00948224091876686,0.0,0.5304865261437363,0.867585831519087,0.5304865261437363,0.2824913263320916
Sudan,2.0064350780590066,0.07700489821448576,0.04215344002230624,0.0,0.0,0.3264498910927764,0.06543119337774916,0.05089279466306466,0.632570952302253,0.16390032628715584,0.00019420601288845253,2.517474500766324,3.365032780031686,2.1910246096735477,3.652742113408799,0.13686328357269362,0.025378430357541195,0.0,0.0,0.6093018667710643,0.10285404759049063,0.2287006519283685,1.3318489866882668,0.34402674141741924,0.000198728529853395,4.527139741700589,6.431914850264497,3.9178378749295244,0.6297090761633437
Suriname,0.002701200327108474,0.003954190270048993,0.010024349055976241,0.011450156216216803,0.0,0.07258527835304882,0.0007044426602881991,0.006794796164544463,0.3719088090822589,0.025051567130764847,1.5761260565990375e-05,0.10141961688268752,0.5051905505208217,0.02883433852963871,0.003547217334282458,0.004783286919303378,0.01199761557022386,0.024774557625883594,0.0,0.06656054202065148,0.0010040861973581669,0.011099290182731748,0.5839427141244743,0.02267328378502615,2.303676833332134e-05,0.11266730566770294,0.7304056305282686,0.046106763647051456,0.1166188682958675
Sweden,0.12467344194400282,0.02468677019460121,0.0014423880769238683,0.0,0.0,0.36344492082780977,0.04427269991891855,0.00023680124699087494,0.6259550392131239,0.011900457543614443,0.000990825341542289,0.5585202209622563,1.1976033443075276,0.19507530013444646,0.2207987758093545,0.034607670226116286,0.001802031243527251,0.0,0.0,0.12421791336348112,0.051568237525869004,0.00022342506354786244,0.6031759884141694,0.02322311233788796,0.001540357133204804,0.4329946281683482,1.0611575111171583,0.308776714804867,0.6162566726093319
Switzerland,0.15176809571167896,0.01923013177972139,0.007464831849168812,0.0,0.0,0.00950930541916011,0.01808445803009033,4.937552066898059e-05,0.017015280137469994,0.0031973446651709114,0.003606342398306567,0.20605682278981963,0.22992516551143607,0.1965475173706595,0.2233130854152714,0.02612752128890994,0.010788998291298821,0.0,0.0,0.01458975032326602,0.024793885844059647,6.190958601045223e-05,0.025150732062180305,0.0044181756626179335,0.004925967076437333,0.29961324116280585,0.3341700255500519,0.2850234908395398,0.7508347593592104
Syria,0.14003007441193324,0.11719519592583288,0.03135662919507281,0.0,0.0,0.05524268912757075,0.004118914703897466,0.0011812533846984716,0.006210173572050086,0.010081675638277176,0.002829481202121861,0.3479435033643071,0.3682460871614547,0.2927008142367364,0.7360771760210559,0.31954019327646865,0.20036995495882312,0.0,0.0,0.13810789175000637,0.018871783644890363,0.003744354175164433,0.043134056086656304,0.05487933391328131,0.012357843043583026,1.4129669996512446,1.5270825868699298,1.2748591079012381,0.2967053816055296
Taiwan,0.044371085507124826,0.4755390967510572,0.032514873075396585,0.0,0.0,0.0,0.02804858014464193,0.0012712825725634458,0.029656953007836034,0.00792978992427059,0.0077984828508823965,0.5804736354782206,0.6271301438337731,0.5804736354782206,0.03179554471655486,0.4019300520123326,0.028307920746618975,0.0,0.0,0.0,0.02326214762203287,0.001148324577105002,0.02773826713134968,0.0015950415548066567,0.004529752780689759,0.48529566509753935,0.5203070511414905,0.48529566509753935,0.7531644440757318
Tajikistan,0.13299352604554615,0.02599687282285757,0.023220173549329454,0.0,0.010445106294634228,0.05725383579233509,0.00524142991884663,3.592781566415627e-05,0.00028247371979876274,0.008358593513150672,0.00046918660729072245,0.25515094442354913,0.26429712607945344,0.197897108631214,0.057866114238975655,0.015118712521632409,0.017605972377401663,0.0,0.0035495663394861285,0.03590598858078364,0.002424489209697132,1.7886413340120816e-05,0.00012049865443899317,0.005115721781363376,0.00031187161197688927,0.13247084326797662,0.138036821729096,0.09656485468719299,0.6067669402979378
United Republic of Tanzania,2.571018586333947,1.1798847526010865,0.002317735347956554,1.759902325548518,0.004889091451196386,0.046524301391795406,0.20612761935882196,0.17563326461736248,1.5373778420640756,0.1342102970492028,0.0036180459529924314,5.770664412033323,7.621503861716956,5.724140110641526,3.7825432645582473,1.3945538518878184,0.002889850171499034,1.1306399654634514,0.0305696200420974,0.14451414511676536,0.2946985086056195,0.32487773848236967,1.7489928357734725,0.19742021652234584,0.005116860263412597,6.7804092058454986,9.056816856887098,6.635895060728733,0.7963559227302118
Thailand,0.3394807558648003,0.5185950415675433,0.43207898526682303,1.3238182115849846,0.023286134863839666,0.1700617781696884,0.1618149045884939,0.07601740586184698,1.5992500803033205,0.070459475082599,0.001690909246156711,2.9691358119061735,4.716553682400096,2.7990740337364852,0.33472674445883716,0.5830362722979354,0.5832813599595317,2.8743580847362304,0.04588731365174462,0.1977007064710814,0.2717728159849014,0.10770268724265435,2.7424705697293748,0.10853809666445079,0.003482294422861935,4.890763297560262,7.852956945619605,4.693062591089181,0.706393392014786
Togo,0.09103992543128228,0.011342497473021277,0.0001399480931857992,0.0052827669741176584,0.0,0.015931390833840958,0.022484651089556478,0.01062581967826903,0.041849942071562195,0.010595956539289625,0.0,0.14622117989500444,0.2092928981841253,0.13028978906116348,0.06519600477152458,0.008767068076761381,0.00010561669440439777,0.003949651625423146,0.0,0.011897205934888494,0.016804593708603724,0.007872997779159847,0.02758795287174764,0.007025055379474469,0.0,0.10672014081160572,0.14920614684198769,0.09482293487671722,0.1056541000318334
Trinidad and Tobago,0.0034973174583550998,0.026051665965735903,0.09020915466434469,0.0,0.0,0.0,0.012237458212795219,0.0003916283313454363,0.0,0.0033917068618430986,0.0028103552302633883,0.13199559630123092,0.13858928672468282,0.13199559630123092,0.002212223480966117,0.016381270110682425,0.058422605759349246,0.0,0.0,0.0,0.007633223640456247,0.00024210242787468315,0.0,0.001148959624045046,0.0018813739493593322,0.08464932299145404,0.0879217589927331,0.08464932299145404,0.0963982116550422
Tunisia,0.10883255907562832,0.1441351025587742,0.028570487351646065,0.0,0.0,0.0056900712297152005,0.014427290233294816,0.00019766014768226922,0.007746637844908329,0.006956768643456457,0.0021681584634331624,0.30165551044905864,0.3187247355485388,0.29596543921934343,0.15362683638616365,0.2399377974398795,0.09318468942867253,0.0,0.0,0.010697708629211183,0.02103855738100148,0.0006523200735136548,0.012415134073138346,0.011049141465019917,0.0030736591253251247,0.5184855892649283,0.5456758440019253,0.5077878806357171,0.0769470001189602
Turkey,1.5556162531832793,0.5660500171401949,0.11493272182731236,0.010682407628256134,0.22229844343790114,0.25294335909057186,0.2555766536747813,0.0065978937784228475,0.12898217887891547,0.056098676941874405,0.02101545978864972,2.978099855982297,3.1907940653701594,2.725156496891725,1.300845524408713,0.6572190473151843,0.1515853266054769,0.011147679134806472,0.19434925992072452,0.28705564374588954,0.3197554570426462,0.008920135380346242,0.15697154206976763,0.05951183230274172,0.017294418913005632,2.9219579381734406,3.1646558668393023,2.634902294427551,0.7325460414303122
Turkmenistan,0.34273195316193733,0.0191239353015819,1.3257439154043233,0.0010773730103961722,0.0,0.019774982732154844,0.0073259839555868695,0.00016413591444161058,0.0043862557936270846,0.024606526153245954,0.021164697058763667,1.7157781435659805,1.7660997584860587,1.6960031608338255,1.7668534700579546,0.14604942527179612,5.0929804024284255,0.0024136687883225282,0.0,0.026830623134452527,0.11802233910845926,0.0008044220111062523,0.02296755996350047,0.09605293025164145,0.03817144723684085,7.153149928789411,7.3111462882525,7.126319305654958,0.7141256792723073
Uganda,0.6232327200220765,0.3158068488686759,0.009592870926409643,0.016142596595883355,0.0,0.0,0.10778500056200169,0.05563919111632028,0.708272037154995,0.04705315102117757,0.0015364365224851623,1.0725600369750472,1.8850608527900254,1.0725600369750472,1.1631712720801555,0.3424761860101373,0.01627931299043153,0.036208570231397876,0.0,0.0,0.17515743228518563,0.06560459885192231,0.9541746583127482,0.07580244413411334,0.0020575290807949625,1.7332927735973078,2.8309320039768866,1.7332927735973078,0.4220761623682141
